frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
539,172,911.5030163366728 1309.891737133174 1563.597585098592 1904.8936381020967,1153.0615234375 1695.69580078125 1323.5576171875 1752.77197265625,0.9356802105903625,AK64DMV,0.9720124539973932
540,172,908.6100044849695 1312.977868341845 1561.5544080685818 1909.6726034471508,1148.757080078125 1701.15576171875 1320.1265869140625 1761.8719482421875,0.43862223625183105,AK64DAV,0.5962303622302285
541,172,906.3279233941273 1314.9972791883088 1560.91803586819 1912.9121004732592,1148.4720458984375 1705.16064453125 1318.345947265625 1762.920654296875,0.32752251625061035,AK64DMV,0.7529196090588415
542,172,903.6986882256788 1320.1557975957257 1561.2331363430158 1919.534543023476,1148.4671630859375 1712.000732421875 1316.83935546875 1768.1700439453125,0.9351500272750854,AK64DMV,0.8062835049473218
543,172,905.7286455343832 1328.27456277403 1563.1005963605162 1927.5195093830453,1144.61376953125 1717.5860595703125 1315.7823486328125 1772.72119140625,0.9344326853752136,AK64DMV,0.8017023266056773
544,172,900.7281306114157 1334.26919581204 1561.296763066386 1933.616216466049,1140.808349609375 1721.100830078125 1315.5333251953125 1775.985595703125,0.9349595904350281,AK64DMV,0.8927425216189218
545,172,896.3888590301981 1338.4561998411832 1559.5448906003276 1939.1224860591424,1139.9638061523438 1727.1771240234375 1313.5877075195312 1784.0360717773438,0,0,0
546,172,892.0495874489803 1342.6432038703263 1557.7930181342695 1944.6287556522354,1139.1192626953125 1733.25341796875 1311.64208984375 1792.0865478515625,0.9272075295448303,AK64DMV,0.6133900611806435
547,172,889.9134004013604 1346.6340221190999 1556.8132400319118 1949.4065310260212,1138.674072265625 1734.96044921875 1309.77880859375 1795.154052734375,0.9415691494941711,AK64DMV,0.3801285373132931
548,172,892.2850908556803 1349.8608497574298 1559.4630635116919 1955.071686954376,1139.6531982421875 1741.585205078125 1304.662109375 1799.2452392578125,0.9320474863052368,AK64DMV,0.6351408049357539
549,172,886.4101719014338 1352.9772117911184 1557.0800093450275 1960.921986383536,1134.612060546875 1746.440185546875 1302.1553955078125 1805.92626953125,0.9304514527320862,AK64DMV,0.8192737971228587
550,172,884.3960172596103 1355.4020054929815 1557.4344621168098 1966.4645323536924,1132.6517333984375 1751.082275390625 1302.6859130859375 1810.1392822265625,0.9269639253616333,AK64DMV,0.44253579244747787
551,172,879.4222872897215 1360.7964876742947 1555.60107935458 1974.674147290926,1130.10498046875 1758.348388671875 1304.373291015625 1817.8897705078125,0.9310613870620728,AK64DMV,0.8282124180407778
552,172,877.2084166193099 1365.210560287077 1554.6822344596894 1981.6819294705172,1128.8375244140625 1763.0166015625 1303.8856811523438 1822.5853271484375,0,0,0
553,172,874.9945459488985 1369.6246328998593 1553.7633895647987 1988.6897116501084,1127.570068359375 1767.684814453125 1303.3980712890625 1827.2808837890625,0.39929935336112976,AK64OMV,0.35257782745878286
554,172,875.2202092634583 1372.9410356600076 1554.1819758439965 1994.8600374354317,1123.68505859375 1774.4813232421875 1297.9486083984375 1834.719970703125,0.9340914487838745,AK64DMV,0.3030340128115681
555,172,868.6806238768479 1375.5904152034766 1552.4513419457187 2000.4911198520397,1119.6099853515625 1782.917236328125 1299.0281982421875 1842.9951171875,0.9411172270774841,AK64DMV,0.4614292446714087
556,172,864.7425496063724 1377.6970187470838 1553.4029057088178 2004.6159771093567,1120.3897705078125 1786.3494873046875 1295.84326171875 1844.52197265625,0.9322802424430847,AK64DMV,0.4748545450726636
557,172,860.010955981692 1381.1311277572017 1551.2713843134138 2011.1711065696004,1118.201416015625 1792.287109375 1293.3743896484375 1849.839599609375,0.9331582188606262,AK64DMV,0.8098329454398882
558,172,857.9630292564808 1386.8495374957845 1550.312963975605 2018.2985943154465,1116.1959228515625 1799.1615397135417 1292.3486328125 1856.2020670572917,0,0,0
559,172,855.9151025312697 1392.567947234367 1549.354543637796 2025.4260820612924,1114.1904296875 1806.0359700520833 1291.3228759765625 1862.5645345052083,0,0,0
560,172,853.8671758060585 1398.2863569729498 1548.3961232999873 2032.5535698071385,1112.1849365234375 1812.910400390625 1290.297119140625 1868.927001953125,0.9332384467124939,AK64DMV,0.5489389398297446
561,172,851.8491243010396 1403.4096687553217 1546.9425010036614 2039.0518610511006,1105.349609375 1817.39306640625 1288.0428466796875 1876.71044921875,0.9043423533439636,AK64DMV,0.5679273499393122
562,172,852.097751456006 1407.5630564383173 1547.2808687882275 2044.3145335890604,1105.3238525390625 1819.5413818359375 1287.4207763671875 1881.264404296875,0.9341710209846497,AK64DMV,0.3841208916083551
563,172,853.6196141887617 1409.6783925759553 1544.7964748016734 2049.923260411339,1103.168212890625 1830.719482421875 1287.4322509765625 1890.609375,0.936295211315155,AK64DMV,0.6491828832280855
564,172,848.4550126662944 1412.1199765424112 1540.9658022976391 2055.993613255792,1101.0694580078125 1835.6978759765625 1283.545654296875 1894.9068603515625,0.9358416795730591,AK64DMV,0.3729135975658949
565,172,845.7077968241312 1413.5107683822303 1539.8927776231353 2060.587062769503,1100.82373046875 1838.611328125 1283.5797119140625 1900.238037109375,0.9387847781181335,AK64DMV,0.5012327886854588
566,172,844.1211275400001 1419.4776959468943 1540.1879450736155 2070.0401413008326,1097.6424560546875 1845.3094482421875 1282.1455078125 1908.823974609375,0.9244200587272644,AR64DMV,0.5068838912030122
567,172,840.1727754548351 1424.2643726323963 1539.1223247700486 2079.477342428849,1096.9150390625 1858.41796875 1281.1802978515625 1914.207275390625,0.9349477887153625,AK64DMV,0.8531215757430799
568,172,833.5272288677447 1430.557209518624 1535.8135597580986 2085.539617162392,1094.920654296875 1859.1676025390625 1279.9111328125 1917.837646484375,0.8593443036079407,AK64DMV,0.7922803580185643
569,172,828.9997736580381 1436.7687680913805 1533.8582044998934 2093.388088920362,1091.3631591796875 1864.040771484375 1277.2467041015625 1926.087158203125,0.9292007684707642,AK64DMV,0.6081521126737102
570,172,824.5823868387961 1443.0768861870417 1534.6425748487136 2101.194261051802,1088.6839599609375 1873.352783203125 1275.2646484375 1933.6907958984375,0.9335514903068542,AK64DMV,0.9319843148272473
571,172,820.9101239815141 1446.424328559937 1537.1201837783997 2106.4540552796793,1089.2794189453125 1877.78955078125 1273.7890625 1938.6998291015625,0.9368837475776672,AK64DMV,0.8506871891959847
572,172,816.3115617319409 1452.3482585331328 1535.8914272947377 2112.8666124709753,1085.7518310546875 1882.7392578125 1268.4200439453125 1943.90283203125,0.9403823018074036,AK64DMV,0.8718273697336676
573,172,814.1997597149361 1458.0315510626924 1537.7862294010974 2119.4135859057164,1085.517822265625 1889.1494140625 1266.27880859375 1950.739501953125,0.9403707385063171,AK64DMV,0.5761027589703089
574,172,810.0493949852337 1462.6072039137548 1537.0494365445795 2125.3554790629887,1082.5430297851562 1895.25341796875 1266.302490234375 1957.2021484375,0,0,0
575,172,805.8990302555312 1467.1828567648172 1536.3126436880616 2131.297372220261,1079.5682373046875 1901.357421875 1266.326171875 1963.664794921875,0.9373646974563599,AK64DMV,0.8064204054000891
576,172,801.0668507537598 1473.7680224389946 1533.3968527352395 2137.9942699640555,1079.994873046875 1908.58837890625 1261.8416748046875 1969.3406982421875,0.9424242973327637,AK64OMV,0.6738464991179018
577,172,800.893324320024 1479.055813328817 1533.6212822875514 2143.46775735969,1073.7166748046875 1910.4715576171875 1263.8616943359375 1974.744384765625,0.9312997460365295,AK64DMV,0.8079163175187057
578,172,802.2555509855706 1485.1016854863499 1535.302694163322 2149.0479742475427,1070.924560546875 1920.3944091796875 1259.7880859375 1986.59130859375,0.9352207183837891,AK64DMV,0.4547949044237156
579,172,800.0551446983279 1488.4794059926196 1535.191147027196 2152.282035538181,1069.44287109375 1928.1474609375 1255.355224609375 1990.9771728515625,0.937650740146637,AK64DMV,0.4342520427319989
580,172,803.2114562448946 1491.7414120560898 1534.5545908496124 2154.477942540352,1067.55224609375 1931.15478515625 1254.64697265625 1993.656005859375,0.9383454918861389,AK64DMV,0.7830924733366239
581,172,796.5631722300188 1495.3286745257105 1531.8999979387997 2155.220792124611,1070.8287353515625 1938.937744140625 1253.313720703125 2004.3955078125,0.9253624677658081,AK64DMV,0.4870096895582744
582,172,793.8866798828655 1498.5053783699632 1533.4913063262206 2154.548354513597,1064.23876953125 1949.1295166015625 1251.03076171875 2010.4478759765625,0.9266456365585327,AK64OMV,0.33270183709332285
583,172,794.8429914673358 1505.0330946978959 1533.2781350435348 2155.942393357247,1061.760498046875 1951.75732421875 1248.818603515625 2013.0992431640625,0.9213606119155884,AK64DMV,0.5204192771026932
584,172,786.1866346599137 1509.0715789544313 1529.1324741459493 2157.0704599090172,1055.9129638671875 1955.3330078125 1252.1160888671875 2024.67626953125,0.693242609500885,AK64DMV,0.48408833606833873
585,172,778.7907256366251 1513.4341410645598 1528.1415924099 2156.8526314494616,1052.44384765625 1967.200439453125 1242.743896484375 2034.195556640625,0.9403713345527649,AK64DMV,0.5317758873717826
586,172,777.5862851629388 1520.387598672833 1530.5153885757682 2157.7772957610723,1052.11669921875 1973.69580078125 1243.0282592773438 2039.2219848632812,0,0,0
587,172,776.3818446892524 1527.3410562811066 1532.8891847416362 2158.7019600726835,1051.78955078125 1980.191162109375 1243.3126220703125 2044.2484130859375,0.9399729371070862,AK64DMV,0.49992867928417983
588,172,773.3000161317095 1528.7705489778898 1535.5432232688017 2154.311135163157,1046.1707763671875 1986.862060546875 1241.1573486328125 2052.19482421875,0.9136077165603638,AK64DMV,0.7178747126496304
589,172,767.6455052165857 1533.986749932315 1532.3972112865574 2155.5162143146918,1044.1091918945312 1993.906005859375 1240.5597534179688 2057.873291015625,0,0,0
590,172,761.9909943014619 1539.20295088674 1529.251199304313 2156.721293466226,1042.047607421875 2000.949951171875 1239.962158203125 2063.5517578125,0.7694373726844788,AK64DMV,0.6002941215245597
591,172,756.9986971817518 1543.4652956095529 1528.034437029922 2157.123328928169,1039.9844970703125 2009.303955078125 1234.1771240234375 2075.088623046875,0.9358435869216919,AK64DMV,0.841184248039099
592,172,754.5153140345743 1545.4681798796707 1529.0753159349574 2156.812420317291,1036.8125 2013.00439453125 1233.4718017578125 2081.2568359375,0.9221146702766418,AK64DHV,0.5637361836772196
593,172,749.9179031744037 1549.6832657158484 1528.7576534052591 2158.284751842291,1034.6837158203125 2022.6162109375 1231.1895751953125 2086.679931640625,0.9291364550590515,AK64DMV,0.6862548907495332
594,172,744.2382618609122 1553.6754528453932 1525.1445243281241 2159.65806726509,1032.44287109375 2028.167236328125 1227.2052001953125 2094.848876953125,0.937581479549408,AK64DMV,0.6538264570962764
595,172,741.6749703364391 1554.5809697772827 1520.8676547413475 2159.4247347155933,1030.52685546875 2033.060302734375 1228.3338623046875 2102.07861328125,0.9278813600540161,AK64DMV,0.8075915735440595
596,172,742.06318967363 1562.5645952753462 1519.7605634256847 2162.432313784481,1031.1593017578125 2045.9638671875 1223.8934326171875 2109.21923828125,0.9253684282302856,AK64DMV,0.48908830473234105
597,172,738.9329287672949 1571.9634355423618 1518.013652664068 2164.6550139692117,1023.7948608398438 2052.41064453125 1221.6890869140625 2120.96044921875,0.9358481764793396,AK64DMV,0.599949346838508
598,172,736.4355429251189 1578.7226002562124 1516.5975650361358 2165.018454264807,1019.6402587890625 2057.455078125 1219.560302734375 2127.6591796875,0.8906079530715942,AK64DMV,0.6497332522258455
599,172,732.0757359830134 1583.96199780917 1515.675773794342 2164.769979933495,1016.676513671875 2068.0849609375 1216.3555908203125 2135.0927734375,0.9112808108329773,AK64DMV,0.76173510298876
600,172,727.2172454275992 1591.1967919765295 1513.7656422695932 2165.509400014026,1015.5447998046875 2079.46923828125 1214.383056640625 2147.17724609375,0.9328556060791016,AK64DMV,0.5689569864208197
601,172,728.4894935503419 1593.939914313335 1517.983589764146 2164.8412473643734,1012.8104248046875 2087.1181640625 1211.6036987304688 2152.831787109375,0,0,0
602,172,729.7617416730847 1596.6830366501408 1522.2015372586989 2164.1730947147207,1010.0760498046875 2094.76708984375 1208.8243408203125 2158.486328125,0.8942693471908569,AK64DMV,0.7057338187577438
386,181,783.2878760145934 1498.4446646054698 1493.4675540736405 2084.2299193029685,1046.96240234375 1895.9176025390625 1206.6597900390625 1951.0513916015625,0.6413276791572571,AV08HVF,0.551628544305234
387,181,778.3801930735009 1504.0149963962924 1491.1101558060657 2091.9987780323795,1041.8548177083333 1903.01611328125 1206.5125325520833 1958.6490885416667,0,0,0
388,181,773.4725101324085 1509.585328187115 1488.752757538491 2099.76763676179,1036.7472330729167 1910.1146240234375 1206.3652750651042 1966.2467854817708,0,0,0
389,181,768.564827191316 1515.1556599779376 1486.3953592709163 2107.536495491201,1031.6396484375 1917.213134765625 1206.218017578125 1973.844482421875,0.3241115212440491,AV08HVF,0.33491157647073166
390,181,761.1940346049806 1521.4862672454656 1482.7063651751364 2117.023328694257,1027.4872436523438 1924.8917643229167 1199.300537109375 1980.9752604166667,0,0,0
391,181,753.8232420186454 1527.8168745129938 1479.0173710793565 2126.5101618973135,1023.3348388671875 1932.5703938802083 1192.383056640625 1988.1060384114583,0,0,0
392,181,746.45244943231 1534.1474817805217 1475.3283769835766 2135.9969951003695,1019.1824340820312 1940.2490234375 1185.465576171875 1995.23681640625,0.6351918578147888,AV08HVF,0.5480282064744839
393,181,741.7236500228786 1538.937156204221 1472.408856841954 2140.893615477564,1015.1010030110677 1948.2955729166667 1180.2739868164062 2003.6068115234375,0,0,0
394,181,736.9948506134472 1543.7268306279202 1469.4893367003315 2145.790235854758,1011.0195719401041 1956.3421223958333 1175.0823974609375 2011.976806640625,0,0,0
395,181,732.2660512040159 1548.5165050516193 1466.569816558709 2150.6868562319523,1006.9381408691406 1964.388671875 1169.8908081054688 2020.3468017578125,0,0,0
396,181,727.5372517945844 1553.3061794753187 1463.6502964170863 2155.5834766091466,1002.8567097981771 1972.4352213541667 1164.69921875 2028.716796875,0,0,0
397,181,722.808452385153 1558.095853899018 1460.7307762754638 2160.480096986341,998.7752787272135 1980.4817708333333 1159.5076293945312 2037.0867919921875,0,0,0
398,181,718.0796529757216 1562.8855283227172 1457.8112561338412 2165.376717363535,994.69384765625 1988.5283203125 1154.3160400390625 2045.456787109375,0.37234246730804443,AV08HVF,0.36481887913006605
410,261,2284.547032266973 913.9995466498051 3059.7491970096257 1830.5660286355817,2586.5947265625 1632.90283203125 2746.404296875 1685.65185546875,0.35936060547828674,BG65USJ,0.4106023276448055
411,261,2290.9119318499957 918.7620038731884 3068.310158876802 1841.8294721110728,2588.94287109375 1639.577880859375 2746.842529296875 1692.818359375,0.5270698666572571,BG65USJ,0.5201733881581627
412,261,2292.583775426793 921.4101348237384 3069.0507486682063 1847.2578381873857,2590.46923828125 1645.134765625 2748.046630859375 1696.554443359375,0.7539841532707214,BG65USJ,0.5986384626601798
413,261,2288.618094211004 921.7881268104679 3066.279745447764 1848.7748714356376,2594.75439453125 1651.66259765625 2748.11962890625 1701.518798828125,0.6902050971984863,BG65USJ,0.25804278213518106
414,261,2283.074916899176 923.9320742694956 3069.267667620298 1858.1889611778722,2591.44921875 1656.814453125 2747.152099609375 1710.06005859375,0.6016110181808472,BG65USJ,0.7066610354338175
415,261,2285.7286144208715 924.9443897834692 3073.627121144326 1861.3186990098636,2591.32958984375 1661.298828125 2750.30029296875 1715.0811767578125,0.4829118251800537,BG65USJ,0.49029173051484615
416,261,2289.9077567892055 929.0406174159344 3078.9395412860486 1869.500778875758,2592.314697265625 1670.898193359375 2749.6181640625 1722.32275390625,0.8449627757072449,BC65USJ,0.3259284672323825
417,261,2293.9042594910356 930.6468970096503 3083.2370225839572 1875.0882567822387,2598.913818359375 1677.234619140625 2750.8310546875 1728.0758056640625,0.6159815788269043,BG65USJ,0.33476596573824013
418,261,2297.584214712606 933.8383107740686 3084.3495898397305 1880.6177139024799,2594.407470703125 1681.766357421875 2755.1953125 1730.991943359375,0.6734933257102966,DG65USJ,0.3948156379388489
